step,elapsed_sec,action,observed_protocol,throughput_mbps,rtt_ms,smoothed_rtt,cwnd,loss_rate,reward
191,8.585572,westwood,westwood,1.118,2932.401,2911.176,423.0,0.0,-292.1221
192,8.614093,westwood,westwood,1.129,2898.344,2910.982,424.0,0.0,-288.7054
193,8.643276,westwood,westwood,1.126,2927.709,2913.039,425.0,0.0,-291.6449
194,8.666994,westwood,westwood,1.127,2927.05,2917.963,427.0,0.0,-291.57800000000003
195,8.694842,westwood,westwood,1.122,2955.004,2926.867,429.0,0.0,-294.3784
196,8.722795,westwood,westwood,1.122,2968.771,2938.454,430.0,0.0,-295.7551
197,8.772866,westwood,westwood,1.12,3018.708,2951.803,431.0,0.0,-300.7508
198,8.84979,westwood,westwood,1.128,3024.777,2979.147,434.0,0.0,-301.34970000000004
199,8.882358,westwood,westwood,1.106,3008.52,3009.039,437.0,0.0,-299.74600000000004
200,8.906664,westwood,westwood,1.12,3032.871,3012.018,437.0,0.0,-302.1671
201,8.954065,westwood,westwood,1.12,3068.336,3020.061,438.0,0.0,-305.7136
202,8.984748,westwood,westwood,1.113,3079.02,3037.512,440.0,0.0,-306.78900000000004
203,9.015226,westwood,westwood,1.109,3081.015,3059.936,443.0,0.0,-306.9925
204,9.041815,westwood,westwood,1.11,3098.726,3067.969,444.0,0.0,-308.7626
205,9.092982,westwood,westwood,1.107,3098.185,3071.746,444.0,0.0,-308.7115
206,9.122338,westwood,westwood,1.111,3127.58,3092.861,448.0,0.0,-311.64700000000005
207,9.147417,westwood,westwood,1.128,3093.483,3093.011,449.0,0.0,-308.22030000000007
208,9.178328,westwood,westwood,1.122,3124.526,3101.0,452.0,0.0,-311.3306
209,9.24303,westwood,westwood,1.113,3171.566,3114.479,453.0,0.0,-316.0436
210,9.281482,westwood,westwood,1.125,3146.694,3130.978,456.0,0.0,-313.5444
211,9.314343,westwood,westwood,1.114,3179.551,3141.936,457.0,0.0,-316.84110000000004
212,9.373938,westwood,westwood,1.118,3210.847,3159.016,459.0,0.0,-319.96670000000006
213,9.403607,westwood,westwood,1.107,3229.546,3177.644,461.0,0.0,-321.8476
214,9.442432,westwood,westwood,1.107,3236.602,3204.275,463.0,0.0,-322.5532
215,9.484006,westwood,westwood,1.106,3269.741,3212.458,464.0,0.0,-325.8681
216,9.507357,westwood,westwood,1.102,3282.884,3231.889,465.0,0.0,-327.18640000000005
217,9.533508,westwood,westwood,1.119,3239.98,3246.642,468.0,0.0,-322.879
218,9.603923,westwood,westwood,1.113,3307.106,3256.91,470.0,0.0,-329.59760000000006
219,9.641328,westwood,westwood,1.109,3256.574,3270.648,473.0,0.0,-324.5484000000001
220,9.68197,westwood,westwood,1.127,3276.895,3267.971,476.0,0.0,-326.5625
221,9.739411,westwood,westwood,1.124,3334.749,3277.423,477.0,0.0,-332.35089999999997
222,9.770021,westwood,westwood,1.12,3305.398,3297.231,479.0,0.0,-329.4198
223,9.814235,westwood,westwood,1.121,3348.841,3303.682,480.0,0.0,-333.7631
224,9.851348,westwood,westwood,1.107,3378.676,3337.28,483.0,0.0,-336.7606
225,9.876249,westwood,westwood,1.111,3383.851,3349.59,484.0,0.0,-337.27410000000003
226,9.922693,westwood,westwood,1.102,3430.209,3359.667,485.0,0.0,-341.9189
227,9.964417,westwood,westwood,1.107,3420.771,3382.349,487.0,0.0,-340.9701
228,10.014853,westwood,westwood,1.1,3471.328,3401.691,489.0,0.0,-346.0328
229,10.044481,westwood,westwood,1.099,3465.8,3431.477,491.0,0.0,-345.48100000000005
230,10.092929,westwood,westwood,1.098,3499.228,3443.144,492.0,0.0,-348.82480000000004
231,10.134074,westwood,westwood,1.106,3474.716,3461.061,496.0,0.0,-346.36560000000003
232,10.165975,westwood,westwood,1.108,3482.486,3464.944,498.0,0.0,-347.1406
233,10.192898,westwood,westwood,1.102,3498.942,3473.06,500.0,0.0,-348.79220000000004
234,10.263739,westwood,westwood,1.108,3490.974,3485.589,502.0,0.0,-347.98940000000005
235,10.326446,westwood,westwood,1.111,3548.818,3495.284,505.0,0.0,-353.77080000000007
236,10.374075,westwood,westwood,1.112,3538.515,3504.684,507.0,0.0,-352.73949999999996
237,10.427183,westwood,westwood,1.11,3591.847,3519.282,508.0,0.0,-358.0747
238,10.463604,westwood,westwood,1.101,3547.118,3541.47,511.0,0.0,-353.61080000000004
239,10.491298,westwood,westwood,1.11,3566.126,3546.161,513.0,0.0,-355.50260000000003
240,10.515574,westwood,westwood,1.108,3590.247,3551.672,514.0,0.0,-357.9167
241,10.561113,westwood,westwood,1.107,3635.678,3562.173,515.0,0.0,-362.4608
242,10.601392,westwood,westwood,1.116,3606.869,3578.862,518.0,0.0,-359.57090000000005
243,10.634866,westwood,westwood,1.114,3620.666,3587.372,520.0,0.0,-360.9526000000001
244,10.678966,westwood,westwood,1.11,3653.299,3595.613,521.0,0.0,-364.2199
245,10.723168,westwood,westwood,1.107,3670.442,3613.673,523.0,0.0,-365.9372
246,10.762948,westwood,westwood,1.117,3638.445,3625.001,527.0,0.0,-362.7275
247,10.80662,westwood,westwood,1.111,3682.061,3635.791,529.0,0.0,-367.09510000000006
248,10.862384,westwood,westwood,1.115,3707.661,3648.1,531.0,0.0,-369.65110000000004
249,10.892434,westwood,westwood,1.108,3718.917,3663.852,533.0,0.0,-370.7837
250,10.923666,westwood,westwood,1.106,3698.311,3668.16,534.0,0.0,-368.72510000000005
251,10.963259,westwood,westwood,1.116,3709.656,3678.743,537.0,0.0,-369.8496
252,10.993997,westwood,westwood,1.115,3740.177,3690.801,539.0,0.0,-372.90270000000004
253,11.032581,westwood,westwood,1.116,3707.539,3704.27,541.0,0.0,-369.63790000000006
254,11.090697,westwood,westwood,1.125,3765.706,3712.311,542.0,0.0,-375.4456
255,11.123188,westwood,westwood,1.119,3734.962,3725.451,544.0,0.0,-372.3772
256,11.175858,westwood,westwood,1.126,3787.484,3733.206,545.0,0.0,-377.6224
257,11.211071,westwood,westwood,1.107,3822.829,3744.409,546.0,0.0,-381.1759
258,11.255496,westwood,westwood,1.11,3830.401,3770.833,550.0,0.0,-381.9301
259,11.313827,westwood,westwood,1.111,3864.654,3788.612,552.0,0.0,-385.35440000000006
260,11.377317,westwood,westwood,1.11,3894.086,3815.593,555.0,0.0,-388.29859999999996
261,11.406105,westwood,westwood,1.099,3913.059,3837.197,556.0,0.0,-390.2069000000001
262,11.443183,westwood,westwood,1.098,3930.159,3851.336,557.0,0.0,-391.91790000000003
263,11.494903,westwood,westwood,1.102,3961.26,3873.829,560.0,0.0,-395.02400000000006
264,11.524189,westwood,westwood,1.101,3921.599,3888.809,562.0,0.0,-391.05890000000005
265,11.558084,westwood,westwood,1.107,3943.99,3899.483,564.0,0.0,-393.292
266,11.595089,westwood,westwood,1.104,3921.592,3908.377,566.0,0.0,-391.05520000000007
267,11.662379,westwood,westwood,1.112,3988.709,3921.568,568.0,0.0,-397.7589
