step,elapsed_sec,action,observed_protocol,throughput_mbps,rtt_ms,smoothed_rtt,cwnd,loss_rate,reward
164,7.579284,cubic,cubic,1.109,1109.266,1125.976,151.0,0.0,-109.81760000000001
165,7.609629,cubic,cubic,1.146,1119.466,1124.7,153.0,0.0,-110.80059999999999
166,7.640791,cubic,cubic,1.133,1150.677,1130.127,154.0,0.0,-113.9347
167,7.699663,cubic,cubic,1.138,1148.623,1132.439,155.0,0.0,-113.7243
168,7.759751,cubic,cubic,1.13,1189.017,1146.382,158.0,0.0,-117.77170000000001
169,7.789649,cubic,cubic,1.111,1211.159,1155.491,160.0,0.0,-120.0049
170,7.820571,cubic,cubic,1.099,1190.81,1172.516,161.0,0.0,-117.982
171,7.847293,cubic,cubic,1.118,1217.575,1181.371,163.0,0.0,-120.63950000000001
172,7.872902,cubic,cubic,1.123,1232.519,1187.765,164.0,0.0,-122.1289
173,7.931888,cubic,cubic,1.114,1267.829,1203.228,166.0,0.0,-125.6689
174,7.979301,cubic,cubic,1.086,1287.413,1222.614,168.0,0.0,-127.6553
175,8.01918,cubic,cubic,1.116,1249.512,1242.235,171.0,0.0,-123.8352
176,8.082144,cubic,cubic,1.103,1312.467,1254.097,173.0,0.0,-130.1437
177,8.108769,cubic,cubic,1.105,1251.285,1269.691,176.0,0.0,-124.02350000000001
178,8.179477,cubic,cubic,1.13,1315.33,1275.606,178.0,0.0,-130.403
179,8.230901,cubic,cubic,1.11,1317.758,1285.224,180.0,0.0,-130.6658
180,8.259253,cubic,cubic,1.111,1323.425,1295.442,183.0,0.0,-131.2315
181,8.322761,cubic,cubic,1.12,1381.066,1306.145,184.0,0.0,-136.9866
182,8.377848,cubic,cubic,1.111,1365.32,1322.23,187.0,0.0,-135.42100000000002
183,8.428765,cubic,cubic,1.139,1348.454,1333.018,191.0,0.0,-133.7064
184,8.45623,cubic,cubic,1.135,1355.037,1340.152,193.0,0.0,-134.36870000000002
185,8.488551,cubic,cubic,1.124,1359.782,1347.614,195.0,0.0,-134.8542
186,8.549125,cubic,cubic,1.132,1407.362,1359.865,197.0,0.0,-139.60420000000002
187,8.579224,cubic,cubic,1.129,1385.85,1364.332,198.0,0.0,-137.45600000000002
188,8.608803,cubic,cubic,1.128,1415.267,1370.699,199.0,0.0,-140.39870000000002
189,8.641758,cubic,cubic,1.109,1432.522,1381.636,200.0,0.0,-142.14319999999998
190,8.67191,cubic,cubic,1.111,1439.421,1412.769,203.0,0.0,-142.83110000000002
191,8.699411,cubic,cubic,1.099,1449.49,1425.162,204.0,0.0,-143.85000000000002
192,8.728654,cubic,cubic,1.101,1422.504,1428.892,205.0,0.0,-141.14939999999999
193,8.753051,cubic,cubic,1.124,1441.152,1428.725,207.0,0.0,-142.99120000000002
194,8.779143,cubic,cubic,1.116,1440.423,1430.582,209.0,0.0,-142.9263
195,8.808611,cubic,cubic,1.124,1450.304,1435.464,210.0,0.0,-143.90640000000002
196,8.873727,cubic,cubic,1.126,1515.138,1445.423,211.0,0.0,-150.3878
197,8.934913,cubic,cubic,1.128,1503.24,1455.188,213.0,0.0,-149.19600000000003
198,8.993252,cubic,cubic,1.105,1533.851,1484.542,217.0,0.0,-152.28010000000003
199,9.031341,cubic,cubic,1.095,1521.22,1489.127,218.0,0.0,-151.02700000000002
200,9.069836,cubic,cubic,1.097,1559.879,1502.533,220.0,0.0,-154.8909
201,9.10926,cubic,cubic,1.105,1573.617,1525.234,223.0,0.0,-156.25670000000002
202,9.179163,cubic,cubic,1.104,1629.483,1538.265,224.0,0.0,-161.8443
203,9.209332,cubic,cubic,1.093,1617.795,1570.585,228.0,0.0,-160.68650000000002
204,9.233715,cubic,cubic,1.096,1623.873,1577.246,229.0,0.0,-161.2913
205,9.284045,cubic,cubic,1.101,1643.233,1591.598,232.0,0.0,-163.22230000000002
206,9.329293,cubic,cubic,1.093,1629.769,1596.369,233.0,0.0,-161.8839
207,9.368522,cubic,cubic,1.102,1659.121,1615.107,236.0,0.0,-164.8101
208,9.398681,cubic,cubic,1.096,1639.273,1618.128,237.0,0.0,-162.8313
209,9.448774,cubic,cubic,1.115,1689.11,1629.532,239.0,0.0,-167.796
210,9.488112,cubic,cubic,1.107,1697.262,1649.625,241.0,0.0,-168.6192
211,9.527425,cubic,cubic,1.097,1706.683,1661.131,243.0,0.0,-169.5713
212,9.569499,cubic,cubic,1.1,1722.207,1670.716,244.0,0.0,-171.12070000000003
213,9.608903,cubic,cubic,1.097,1736.074,1687.156,247.0,0.0,-172.5104
214,9.641292,cubic,cubic,1.099,1709.436,1695.688,249.0,0.0,-169.8446
215,9.691913,cubic,cubic,1.118,1712.715,1703.737,250.0,0.0,-170.1535
216,9.727526,cubic,cubic,1.124,1748.477,1713.939,253.0,0.0,-173.72370000000004
217,9.767866,cubic,cubic,1.119,1777.917,1725.869,255.0,0.0,-176.6727
218,9.824486,cubic,cubic,1.114,1824.198,1738.16,256.0,0.0,-181.3058
219,9.855378,cubic,cubic,1.107,1815.401,1759.804,259.0,0.0,-180.43310000000002
220,9.899147,cubic,cubic,1.104,1817.027,1766.957,260.0,0.0,-180.5987
221,9.935908,cubic,cubic,1.104,1839.248,1785.683,262.0,0.0,-182.8208
222,10.009042,cubic,cubic,1.108,1900.277,1805.879,264.0,0.0,-188.9197
223,10.050549,cubic,cubic,1.081,1871.128,1839.028,267.0,0.0,-186.0318
224,10.100884,cubic,cubic,1.096,1921.669,1852.873,269.0,0.0,-191.07090000000002
225,10.131011,cubic,cubic,1.108,1898.973,1867.372,271.0,0.0,-188.7893
226,10.17993,cubic,cubic,1.098,1948.005,1877.451,272.0,0.0,-193.70250000000001
227,10.208816,cubic,cubic,1.085,1886.338,1899.082,275.0,0.0,-187.5488
228,10.241765,cubic,cubic,1.126,1905.544,1899.651,277.0,0.0,-189.4284
229,10.269938,cubic,cubic,1.124,1932.846,1905.6,279.0,0.0,-192.16060000000002
