step,elapsed_sec,action,observed_protocol,throughput_mbps,rtt_ms,smoothed_rtt,cwnd,loss_rate,reward
175,8.021221,vegas,vegas,1.104,1271.677,1270.657,174.0,0.0,-126.0637
176,8.068711,vegas,vegas,1.111,1319.208,1276.726,175.0,0.0,-130.80980000000002
177,8.099129,vegas,vegas,1.125,1317.749,1287.06,177.0,0.0,-130.6499
178,8.136841,vegas,vegas,1.115,1325.553,1298.335,179.0,0.0,-131.4403
179,8.211198,vegas,vegas,1.117,1369.465,1315.641,182.0,0.0,-135.8295
180,8.269105,vegas,vegas,1.101,1368.562,1329.676,184.0,0.0,-135.7552
181,8.306165,vegas,vegas,1.139,1336.104,1338.442,188.0,0.0,-132.4714
182,8.344429,vegas,vegas,1.132,1354.426,1343.636,190.0,0.0,-134.3106
183,8.368461,vegas,vegas,1.116,1350.148,1348.029,192.0,0.0,-133.8988
184,8.439104,vegas,vegas,1.133,1407.668,1361.292,194.0,0.0,-139.63379999999998
185,8.468647,vegas,vegas,1.129,1369.512,1363.281,195.0,0.0,-135.8222
186,8.531025,vegas,vegas,1.109,1432.054,1377.074,197.0,0.0,-142.09640000000002
187,8.561434,vegas,vegas,1.099,1433.381,1407.405,200.0,0.0,-142.23910000000004
188,8.588937,vegas,vegas,1.099,1449.7,1420.28,201.0,0.0,-143.871
189,8.61834,vegas,vegas,1.135,1420.204,1418.994,202.0,0.0,-140.8854
190,8.643582,vegas,vegas,1.142,1409.262,1412.684,204.0,0.0,-139.7842
191,8.669135,vegas,vegas,1.12,1436.039,1416.006,205.0,0.0,-142.4839
192,8.698399,vegas,vegas,1.131,1396.968,1415.572,207.0,0.0,-138.56580000000002
193,8.76357,vegas,vegas,1.169,1461.635,1421.33,208.0,0.0,-144.9945
194,8.823568,vegas,vegas,1.118,1488.271,1435.159,210.0,0.0,-147.7091
195,8.858107,vegas,vegas,1.118,1509.849,1460.57,213.0,0.0,-149.86690000000002
196,8.927831,vegas,vegas,1.125,1527.297,1477.083,215.0,0.0,-151.6047
197,8.959105,vegas,vegas,1.1,1558.867,1487.306,217.0,0.0,-154.78670000000002
198,8.989792,vegas,vegas,1.096,1562.065,1504.821,219.0,0.0,-155.1105
199,9.016308,vegas,vegas,1.098,1562.563,1512.039,220.0,0.0,-155.1583
200,9.068837,vegas,vegas,1.097,1599.35,1524.897,221.0,0.0,-158.838
201,9.097498,vegas,vegas,1.092,1598.29,1548.447,224.0,0.0,-158.737
202,9.130339,vegas,vegas,1.104,1601.026,1563.779,227.0,0.0,-158.9986
203,9.158282,vegas,vegas,1.13,1569.441,1563.848,229.0,0.0,-155.81410000000002
204,9.218845,vegas,vegas,1.122,1629.644,1572.072,230.0,0.0,-161.8424
205,9.258243,vegas,vegas,1.129,1609.389,1586.188,233.0,0.0,-159.8099
206,9.288439,vegas,vegas,1.116,1639.6,1592.865,234.0,0.0,-162.844
207,9.341485,vegas,vegas,1.13,1662.984,1603.52,236.0,0.0,-165.16840000000002
208,9.379124,vegas,vegas,1.115,1669.712,1622.268,238.0,0.0,-165.8562
209,9.416483,vegas,vegas,1.097,1679.578,1636.818,240.0,0.0,-166.8608
210,9.458293,vegas,vegas,1.104,1719.382,1647.139,241.0,0.0,-170.8342
211,9.503166,vegas,vegas,1.091,1734.586,1668.643,244.0,0.0,-172.3676
212,9.530886,vegas,vegas,1.119,1707.913,1675.651,246.0,0.0,-169.6723
213,9.58034,vegas,vegas,1.112,1708.542,1681.577,247.0,0.0,-169.7422
214,9.616989,vegas,vegas,1.12,1738.049,1692.46,250.0,0.0,-172.6849
215,9.641103,vegas,vegas,1.119,1738.19,1703.284,252.0,0.0,-172.70000000000002
216,9.715284,vegas,vegas,1.127,1784.385,1716.02,254.0,0.0,-177.3115
217,9.744394,vegas,vegas,1.102,1758.608,1729.118,256.0,0.0,-174.7588
218,9.791027,vegas,vegas,1.12,1805.374,1738.65,257.0,0.0,-179.41740000000001
219,9.826386,vegas,vegas,1.101,1825.741,1776.827,260.0,0.0,-181.47310000000002
220,9.851311,vegas,vegas,1.103,1830.305,1793.849,261.0,0.0,-181.9275
221,9.897825,vegas,vegas,1.095,1876.769,1804.214,262.0,0.0,-186.58190000000002
222,9.940071,vegas,vegas,1.102,1871.498,1826.023,264.0,0.0,-186.04780000000002
223,9.987868,vegas,vegas,1.107,1888.732,1839.842,266.0,0.0,-187.7662
224,10.019909,vegas,vegas,1.103,1883.254,1859.191,268.0,0.0,-187.2224
225,10.067595,vegas,vegas,1.101,1928.878,1870.536,269.0,0.0,-191.7868
226,10.091133,vegas,vegas,1.091,1933.336,1899.026,272.0,0.0,-192.2426
227,10.131248,vegas,vegas,1.126,1905.231,1898.011,274.0,0.0,-189.3971
228,10.159048,vegas,vegas,1.109,1890.351,1902.023,276.0,0.0,-187.92610000000002
229,10.18904,vegas,vegas,1.122,1918.991,1903.843,278.0,0.0,-190.7771
230,10.23783,vegas,vegas,1.117,1967.552,1911.807,279.0,0.0,-195.6382
231,10.301134,vegas,vegas,1.108,1994.806,1943.849,282.0,0.0,-198.3726
232,10.336048,vegas,vegas,1.105,2005.75,1964.481,284.0,0.0,-199.47000000000003
233,10.377866,vegas,vegas,1.09,2033.514,1984.439,285.0,0.0,-202.2614
234,10.401676,vegas,vegas,1.082,2057.402,1993.56,286.0,0.0,-204.65820000000002
235,10.432669,vegas,vegas,1.085,2052.312,2020.089,288.0,0.0,-204.1462
236,10.46712,vegas,vegas,1.085,2078.325,2039.05,290.0,0.0,-206.74749999999997
237,10.490231,vegas,vegas,1.107,2051.558,2039.668,291.0,0.0,-204.0488
238,10.539751,vegas,vegas,1.101,2081.801,2046.243,292.0,0.0,-207.0791
239,10.57641,vegas,vegas,1.126,2045.35,2049.402,296.0,0.0,-203.409
240,10.610658,vegas,vegas,1.124,2059.68,2047.134,298.0,0.0,-204.844
241,10.654817,vegas,vegas,1.119,2103.995,2054.242,298.0,0.0,-209.2805
242,10.698739,vegas,vegas,1.101,2125.28,2079.24,301.0,0.0,-211.42700000000002
243,10.728825,vegas,vegas,1.113,2110.527,2095.921,304.0,0.0,-209.93970000000002
244,10.75373,vegas,vegas,1.114,2134.54,2100.883,304.0,0.0,-212.34
245,10.78148,vegas,vegas,1.112,2139.104,2109.845,306.0,0.0,-212.7984
246,10.829511,vegas,vegas,1.11,2179.985,2118.613,307.0,0.0,-216.88850000000002
247,10.873675,vegas,vegas,1.099,2193.211,2137.322,310.0,0.0,-218.2221
248,10.898006,vegas,vegas,1.093,2199.677,2145.116,311.0,0.0,-218.87470000000005
249,10.93024,vegas,vegas,1.122,2157.519,2152.468,313.0,0.0,-214.62989999999996
250,10.960415,vegas,vegas,1.119,2136.962,2152.974,315.0,0.0,-212.5772
251,10.998323,vegas,vegas,1.136,2158.057,2152.412,317.0,0.0,-214.6697
252,11.06687,vegas,vegas,1.133,2208.371,2161.105,319.0,0.0,-219.7041
253,11.09837,vegas,vegas,1.117,2217.036,2179.259,321.0,0.0,-220.58660000000003
254,11.150863,vegas,vegas,1.118,2223.216,2184.754,322.0,0.0,-221.2036
255,11.186472,vegas,vegas,1.11,2258.732,2194.001,323.0,0.0,-224.76319999999998
256,11.223824,vegas,vegas,1.121,2245.434,2212.951,326.0,0.0,-223.4224
257,11.285939,vegas,vegas,1.115,2296.038,2229.105,328.0,0.0,-228.4888
258,11.38201,vegas,vegas,1.137,2312.929,2256.99,332.0,0.0,-230.15590000000003
259,11.418279,vegas,vegas,1.107,2349.582,2274.684,334.0,0.0,-233.8512
260,11.470181,vegas,vegas,1.112,2361.526,2295.343,337.0,0.0,-235.0406
261,11.49933,vegas,vegas,1.103,2368.895,2313.161,340.0,0.0,-235.7865
262,11.53741,vegas,vegas,1.106,2396.197,2331.65,342.0,0.0,-238.51370000000003
263,11.561203,vegas,vegas,1.102,2402.703,2342.727,343.0,0.0,-239.16830000000002
264,11.585234,vegas,vegas,1.124,2366.634,2353.158,345.0,0.0,-235.53940000000003
265,11.633558,vegas,vegas,1.121,2414.681,2360.848,345.0,0.0,-240.3471
